Date and Time (UTC),Date,Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
5/12/22 17:18,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:19,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:19,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:20,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:21,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:22,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:23,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:24,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:25,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:26,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:27,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:27,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:28,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:29,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:30,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:31,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:32,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:33,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:34,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:34,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:35,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:36,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:36,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:37,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:38,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:39,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:40,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:41,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:42,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:43,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:44,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:44,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:45,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:46,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:47,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:47,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:48,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:49,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:50,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:50,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:51,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:52,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:53,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:53,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:54,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:55,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:56,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:57,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:58,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:59,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 17:59,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 18:00,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 18:01,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/12/22 18:04,5/12/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/15/22 17:45,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:46,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:46,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:47,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:48,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:49,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:50,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:51,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/15/22 17:53,5/15/22,VR2W-137351,A69-1602-48728,,,,,13,,
5/16/22 17:14,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:15,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:16,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:17,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:18,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:19,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:19,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:20,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:21,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:22,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:23,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:24,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:25,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:26,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:27,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:28,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:29,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:30,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:30,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:31,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:32,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:33,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:33,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:37,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:38,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:39,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/16/22 17:45,5/16/22,VR2W-137351,A69-1602-52929,,,,,13,,
5/20/22 0:13,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:14,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:16,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:16,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:17,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:18,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:19,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:19,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:21,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:22,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:23,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/20/22 0:24,5/20/22,VR2W-137351,A69-1602-52898,,,,,13,,
5/22/22 13:27,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:33,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:33,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:34,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:35,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:36,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:37,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:38,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:39,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/22/22 13:39,5/22/22,VR2W-137351,A69-1602-48732,,,,,13,,
5/23/22 16:50,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:51,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:51,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:52,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:53,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:54,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:55,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:56,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/23/22 16:56,5/23/22,VR2W-137351,A69-1602-48730,,,,,13,,
5/28/22 6:27,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:28,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:29,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:30,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:31,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:31,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:32,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:33,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:34,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:34,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:35,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:36,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:37,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:37,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:38,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:39,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:40,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:41,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:41,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:42,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:43,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/28/22 6:44,5/28/22,VR2W-137351,A69-1602-52917,,,,,13,,
5/29/22 18:55,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 18:59,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:00,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:01,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:02,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:03,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:04,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:04,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:05,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/29/22 19:06,5/29/22,VR2W-137351,A69-1602-48725,,,,,13,,
5/31/22 20:46,5/31/22,VR2W-137351,A69-1602-48491,,,,,13,,
5/31/22 20:46,5/31/22,VR2W-137351,A69-1602-48491,,,,,13,,
5/31/22 20:47,5/31/22,VR2W-137351,A69-1602-48491,,,,,13,,
5/31/22 20:48,5/31/22,VR2W-137351,A69-1602-48491,,,,,13,,
6/3/22 1:05,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:06,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:07,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:08,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:09,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:10,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:11,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/3/22 1:13,6/3/22,VR2W-137351,A69-1602-48466,,,,,13,,
6/4/22 5:03,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:06,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:07,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:08,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:09,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:09,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:10,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:11,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:12,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/4/22 5:12,6/4/22,VR2W-137351,A69-1602-48731,,,,,13,,
6/6/22 21:18,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:19,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:19,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:20,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:21,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:21,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:22,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:23,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:24,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:25,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:26,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:27,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:27,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:28,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:29,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:29,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:30,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:31,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:32,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:33,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:33,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:34,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:35,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:36,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:36,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:37,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:38,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:39,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:40,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:41,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:42,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:43,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:44,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:45,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:45,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:46,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:48,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:48,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:50,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:51,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:52,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:53,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 21:54,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 22:01,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 22:02,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/6/22 22:10,6/6/22,VR2W-137351,A69-1602-52900,,,,,13,,
6/7/22 1:26,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/7/22 1:27,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/7/22 1:28,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/7/22 1:29,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/7/22 1:30,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/7/22 1:32,6/7/22,VR2W-137351,A69-1602-48727,,,,,13,,
6/8/22 15:05,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:06,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:07,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:08,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:09,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:09,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 15:19,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:20,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:22,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:22,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:23,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:25,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:26,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:27,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:28,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:29,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:30,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:31,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:33,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:34,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:34,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:35,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:36,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:37,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:38,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:39,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:40,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:41,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:42,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:43,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:44,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:44,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:45,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:46,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:46,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:47,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:48,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:49,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:49,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:50,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:51,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:51,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:52,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:53,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:54,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:54,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:55,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:56,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:56,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:57,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:58,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 15:59,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:00,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:01,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:02,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:02,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:03,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:04,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:04,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:05,6/8/22,VR2W-137351,A69-1602-52893,,,,,13,,
6/8/22 16:51,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:52,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:53,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:54,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:55,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:56,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:57,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
6/8/22 16:57,6/8/22,VR2W-137351,A69-1602-48733,,,,,13,,
